,compiler,cluster,source_file_cpp,name_cpp,median_ns_cpp,mean_ns_cpp,variance_ns_cpp,impl_cpp,kernel,median_cpp_ns_cpp,source_file_dace,name_dace,median_ns_dace,mean_ns_dace,variance_ns_dace,impl_dace,median_cpp_ns_dace
709,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s241,339795858.0,407776702.6363636,2.2798341456295652e+16,cpp,s241,339795858.0,runtimes_v7f_default.csv,dace_s241,336533000.0,645844454.5454545,6.170873213922728e+17,dace,339795858.0
710,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s351,343215164.0,344252303.90909094,28835176812876.9,cpp,s351,343215164.0,runtimes_v8f_intrinsic_sve.csv,dace_s351,331313000.0,333591000.0,19531491333333.367,dace,347763265.0
711,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s116,343702274.0,347784072.8181818,86409544062442.12,cpp,s116,343702274.0,runtimes_v7f_default.csv,dace_s116,341036500.0,342604800.0,22045144622222.234,dace,343702274.0
712,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s116,344323538.0,347237044.1818182,50582248196889.3,cpp,s116,344323538.0,runtimes_v7f_default.csv,dace_s116,342363500.0,343441700.0,15198645788888.893,dace,344323538.0
713,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s351,344677887.0,344729703.09090906,511801628689.0858,cpp,s351,344677887.0,runtimes_v7f_force_width_256.csv,dace_s351,344660000.0,345331000.0,3219276799999.994,dace,344677887.0
714,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s173,344990627.0,345059544.0,205251325836.0015,cpp,s173,344990627.0,runtimes_v7f_default.csv,dace_s173,343371000.0,343258800.0,972681511111.108,dace,344990627.0
715,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s343,345648752.0,344970231.45454544,6665387804903.178,cpp,s343,345648752.0,runtimes_v7f_default.csv,dace_s343,78662500.0,78597500.0,97401833333.3329,dace,345648752.0
716,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s341,347992786.0,348631122.8181818,3776096593878.5557,cpp,s341,347992786.0,runtimes_v7f_default.csv,dace_s341,335737500.0,335982000.0,1179986222222.235,dace,347992786.0
717,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s443,350427917.0,350386958.27272725,36152412098.42125,cpp,s443,350427917.0,runtimes_v7f_force_width_512.csv,dace_s443,348073000.0,348943909.09090906,5993333090909.05,dace,350427917.0
718,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s113,351285921.0,351430908.45454544,681851482080.0609,cpp,s113,351285921.0,runtimes_v7f_default.csv,dace_s113,350090000.0,350086900.0,769203655555.5728,dace,351285921.0
719,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s173,353577617.0,353645054.0,64099733093.19942,cpp,s173,353577617.0,runtimes_v7f_default.csv,dace_s173,440911500.0,441029600.0,617563600000.0054,dace,353577617.0
720,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s341,355716986.0,355883990.09090906,322198250766.083,cpp,s341,355716986.0,runtimes_v7f_default.csv,dace_s341,351311000.0,351387272.72727275,1336308018181.8293,dace,355716986.0
721,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s161,356095604.0,3725814990.181818,1.518682046679444e+20,cpp,s161,356095604.0,runtimes_v7f_.csv,dace_s161,354630000.0,3298143636.3636365,1.2063490047495378e+20,dace,356095604.0
722,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s116,356672419.0,360618292.90909094,86871413104074.25,cpp,s116,356672419.0,runtimes_v7f_default.csv,dace_s116,403077000.0,406262454.54545456,69069967472727.27,dace,356672419.0
723,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s352,357946553.0,357062092.1818182,6894842516769.554,cpp,s352,357946553.0,runtimes_v7f_default.csv,dace_s352,353606000.0,352917000.0,2003619800000.0078,dace,357946553.0
724,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s342,358260342.0,359388307.45454544,4438278948523.697,cpp,s342,358260342.0,runtimes_v7f_default.csv,dace_s342,343593500.0,343698900.0,487808544444.43384,dace,358260342.0
725,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s113,358338363.0,358615044.27272725,1153122645058.797,cpp,s113,358338363.0,runtimes_v7f_default.csv,dace_s113,355143000.0,355446100.0,806728322222.231,dace,358338363.0
726,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s241,358391647.0,437779305.90909094,3.11599971141096e+16,cpp,s241,358391647.0,runtimes_v7f_default.csv,dace_s241,355405000.0,431037090.90909094,3.233502885389091e+16,dace,359076077.0
727,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s161,358473864.0,358512866.45454544,22277061789.473534,cpp,s161,358473864.0,runtimes_v7f_default.csv,dace_s161,337427000.0,607670090.9090909,7.943223101734908e+17,dace,358473864.0
728,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s127,359550841.0,360223232.54545456,2065532357323.2454,cpp,s127,359550841.0,runtimes_v7f_default.csv,dace_s127,264967000.0,265087200.0,308201066666.66675,dace,359550841.0
729,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s352,360568852.0,360049839.09090906,3132844933743.7,cpp,s352,360568852.0,runtimes_v7f_default.csv,dace_s352,353735000.0,353657272.72727275,1309645418181.8174,dace,360568852.0
730,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s351,361686116.0,361691102.09090906,25470914586.691113,cpp,s351,361686116.0,runtimes_v7f_default.csv,dace_s351,359835000.0,359802000.0,115762400000.00298,dace,361686116.0
731,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s342,361771164.0,361591102.27272725,826782145259.418,cpp,s342,361771164.0,runtimes_v7f_default.csv,dace_s342,356201500.0,356489800.0,777090844444.4473,dace,361803707.0
732,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s341,365365692.0,367470626.3636364,26470512635307.32,cpp,s341,365365692.0,runtimes_v7f_default.csv,dace_s341,370112000.0,370123300.0,173370899999.99786,dace,365365692.0
733,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s113,370703164.0,371119361.1818182,1706400894400.0583,cpp,s113,370703164.0,runtimes_v7f_default.csv,dace_s113,383084500.0,383547400.0,1715449377777.7803,dace,370703164.0
734,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s271,371090910.0,371048732.0,65181088512.997314,cpp,s271,371090910.0,runtimes_v7f_default.csv,dace_s271,265316000.0,266185545.45454547,2468735072727.271,dace,371090910.0
735,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s342,372199284.0,370575035.0,16832932557065.006,cpp,s342,372199284.0,runtimes_v7f_default.csv,dace_s342,369147000.0,369127300.0,957847122222.2125,dace,372199284.0
736,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s241,373137781.0,449038486.09090906,3.3181848580713204e+16,cpp,s241,373137781.0,runtimes_v7f_default.csv,dace_s241,372192000.0,440808545.45454544,2.7058627492872724e+16,dace,373137781.0
737,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s323,373604428.0,373700073.3636364,218807421097.05133,cpp,s323,373604428.0,runtimes_v7f_default.csv,dace_s323,134153000.0,134368727.27272728,318924818181.821,dace,373604428.0
738,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s351,376252748.0,376326562.54545456,118842730203.87485,cpp,s351,376252748.0,runtimes_v7f_default.csv,dace_s351,376907500.0,376800600.0,74020933333.33328,dace,376252748.0
739,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s271,377270071.0,378317463.1818182,6100228405994.1455,cpp,s271,377270071.0,runtimes_v7f_force_width_256.csv,dace_s271,254230000.0,254275818.1818182,78361763636.36243,dace,382750406.0
740,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s271,378291958.0,378100994.54545456,867853185352.8422,cpp,s271,378291958.0,runtimes_v7f_default.csv,dace_s271,254161000.0,253727727.27272728,529926018181.8171,dace,378291958.0
741,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1112,378737014.0,379507142.72727275,4400792037620.61,cpp,s1112,378737014.0,runtimes_v7f_default.csv,dace_s1112,282940000.0,284254200.0,20026146844444.496,dace,378737014.0
742,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s254,382064817.0,381926471.1818182,324628817625.1622,cpp,s254,382064817.0,runtimes_v7f_default.csv,dace_s254,362522000.0,362758454.54545456,1484004672727.2593,dace,382064817.0
743,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s254,383898809.0,383845121.72727275,381046357843.8209,cpp,s254,383898809.0,runtimes_v7f_default.csv,dace_s254,363207000.0,363405909.09090906,1170910490909.0903,dace,383898809.0
744,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s1161,387042290.0,387304615.72727275,815870683878.8292,cpp,s1161,387042290.0,runtimes_v7f_default.csv,dace_s1161,390241000.0,390045909.09090906,613339490909.0906,dace,387042290.0
745,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s254,387224685.0,387374277.54545456,398912946361.47235,cpp,s254,387224685.0,runtimes_v7f_default.csv,dace_s254,382898500.0,383733500.0,8152690499999.982,dace,387224685.0
746,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s1251,399421703.0,399583370.0,142400359809.80536,cpp,s1251,399421703.0,runtimes_v7f_default.csv,dace_s1251,403960500.0,404165400.0,400062044444.44507,dace,399421703.0
747,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s1251,399935464.0,400001774.6363636,59898243644.053024,cpp,s1251,399935464.0,runtimes_v7f_default.csv,dace_s1251,392182000.0,393005454.54545456,3489211472727.2783,dace,399935464.0
748,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1251,401329278.0,401529432.3636364,641277914603.8651,cpp,s1251,401329278.0,runtimes_v7f_default.csv,dace_s1251,404298000.0,403888090.90909094,901456690909.1097,dace,401329278.0
749,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s343,412803665.0,412750517.45454544,1418715375478.876,cpp,s343,412803665.0,runtimes_v7f_default.csv,dace_s343,348319000.0,348357545.45454544,455088872727.2757,dace,412803665.0
750,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s161,415522252.0,415354695.0,1908622629690.0312,cpp,s161,415522252.0,runtimes_v7f_default.csv,dace_s161,414670500.0,413977600.0,2568085822222.2373,dace,415522252.0
751,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s2233,417484722.0,417905834.3636364,2195751858171.235,cpp,s2233,417484722.0,runtimes_v7f_default.csv,dace_s2233,412860500.0,412760100.0,923528099999.9972,dace,417484722.0
752,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s431,421498942.0,441331759.72727275,3686755576397011.0,cpp,s431,421498942.0,runtimes_v8f_intrinsic_neon.csv,dace_s431,397106500.0,401771700.0,64630191566666.625,dace,421498942.0
753,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s2233,424082123.0,423680939.72727275,2021334283218.403,cpp,s2233,424082123.0,runtimes_v7f_force_width_256.csv,dace_s2233,413503500.0,413931900.0,1411474988888.8809,dace,428257563.0
754,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s431,425061813.0,427448851.54545456,19494153786359.52,cpp,s431,425061813.0,runtimes_v8f_intrinsic_sve.csv,dace_s431,422659500.0,425358800.0,32518325733333.305,dace,435261163.0
755,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s173,425322706.0,425186052.0,747626541444.2451,cpp,s173,425322706.0,runtimes_v7f_default.csv,dace_s173,344805000.0,344244454.54545456,1133093872727.275,dace,425322706.0
756,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1251,426082440.0,426974127.3636364,11789532116913.275,cpp,s1251,426082440.0,runtimes_v8f_.csv,dace_s1251,537647500.0,532952000.0,2374137181777778.0,dace,434106439.0
757,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s1112,428560746.0,428442851.77272725,421012848452.55164,cpp,s1112,428560746.0,runtimes_v7f_default.csv,dace_s1112,263359000.0,263412800.0,245596844444.4437,dace,434709373.0
758,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s431,428848529.0,428898355.45454544,73643985415.475,cpp,s431,428848529.0,runtimes_v7f_default.csv,dace_s431,437858000.0,437794636.3636364,299644254545.4536,dace,428848529.0
759,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s151,429727400.0,429683712.1818182,50171780323.56615,cpp,s151,429727400.0,runtimes_v7f_default.csv,dace_s151,423763000.0,423791545.45454544,86142272727.27281,dace,429727400.0
760,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s151,429764444.5,429778607.27272725,536765285301.8214,cpp,s151,429764444.5,runtimes_v7f_.csv,dace_s151,427553500.0,427620727.27272725,490436112554.1247,dace,429764444.5
761,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s431,429929506.0,433052685.27272725,46914883871182.766,cpp,s431,429929506.0,runtimes_v8f_intrinsic_neon.csv,dace_s431,422459500.0,428716300.0,230353228455555.4,dace,430740127.0
762,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1351,432190824.0,457294706.54545456,5400627575845212.0,cpp,s1351,432190824.0,runtimes_v8f_intrinsic_sve.csv,dace_s1351,422652500.0,424182300.0,17333364900000.023,dace,433048428.0
763,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s431,432852744.0,433108665.27272725,280930111638.6151,cpp,s431,432852744.0,runtimes_v7f_default.csv,dace_s431,502667000.0,503089545.45454544,1446823672727.2666,dace,432852744.0
764,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1251,432982363.0,435234256.09090906,16487345043140.025,cpp,s1251,432982363.0,runtimes_v8f_intrinsic_neon.csv,dace_s1251,432873500.0,433715400.0,7122127822222.217,dace,478331481.0
765,graceclang,arm,runtimes_v8f_.csv,cpp_s1251,435774976.0,437027334.90909094,5541413846129.097,cpp,s1251,435774976.0,runtimes_v8f_.csv,dace_s1251,442894000.0,444645818.1818182,46583814363636.375,dace,435774976.0
766,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s431,437967229.0,438018895.90909094,144439173731.08942,cpp,s431,437967229.0,runtimes_v7f_default.csv,dace_s431,435001000.0,436220272.72727275,2769098018181.823,dace,437967229.0
767,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s161,438134912.0,438689874.54545456,2444800717082.6914,cpp,s161,438134912.0,runtimes_v7f_default.csv,dace_s161,439543000.0,439320400.0,801107155555.5569,dace,438134912.0
768,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s1351,439389276.0,468072818.8181818,8863509186335867.0,cpp,s1351,439389276.0,runtimes_v8f_.csv,dace_s1351,435821000.0,463832181.8181818,8033000739363637.0,dace,439652435.0
769,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1351,440330727.0,465047629.72727275,6422338888176990.0,cpp,s1351,440330727.0,runtimes_v8f_.csv,dace_s1351,436467500.0,437877600.0,19079047377777.766,dace,440511776.0
770,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4115,442270516.0,442762909.8181818,1540314601451.4055,cpp,s4115,442270516.0,runtimes_v7f_default.csv,dace_s4115,443521000.0,442882181.8181818,1311993363636.368,dace,442270516.0
771,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s151,446080836.0,446051185.54545456,68382887379.27295,cpp,s151,446080836.0,runtimes_v7f_force_width_512.csv,dace_s151,483045000.0,483086818.1818182,311848563636.3925,dace,447064915.0
772,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4112,452236042.0,457285107.09090906,136575130795794.34,cpp,s4112,452236042.0,runtimes_v8f_intrinsic_neon.csv,dace_s4112,445674000.0,448911100.0,121081854099999.98,dace,452236042.0
773,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s116,453927500.0,468200177.90909094,2047478575185211.5,cpp,s116,453927500.0,runtimes_v7f_default.csv,dace_s116,453584500.0,454318000.0,4876843777777.762,dace,453927500.0
774,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s126,456857071.0,457463676.45454544,2115007111318.4863,cpp,s126,456857071.0,runtimes_v7f_default.csv,dace_s126,210717000.0,210641363.63636363,508807454545.4508,dace,456857071.0
775,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s116,458456177.5,473390438.90909094,2129655491299625.5,cpp,s116,458456177.5,runtimes_v7f_.csv,dace_s116,458416500.0,473330590.90909094,2120391608634199.2,dace,458456177.5
776,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s352,463593242.0,463113073.1818182,2709236415844.767,cpp,s352,463593242.0,runtimes_v7f_default.csv,dace_s352,356370000.0,356656600.0,978821155555.567,dace,472402611.0
777,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s4115,466958719.0,467597440.09090906,1363594589767.498,cpp,s4115,466958719.0,runtimes_v7f_default.csv,dace_s4115,466971000.0,467372900.0,1411016988888.8967,dace,466958719.0
778,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s4115,467623362.0,467601119.6363636,96849440570.66046,cpp,s4115,467623362.0,runtimes_v7f_force_width_256.csv,dace_s4115,475412000.0,475521090.90909094,85819490909.08322,dace,467914860.0
779,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s231,470545279.0,472278953.45454544,23395700585166.64,cpp,s231,470545279.0,runtimes_v8f_.csv,dace_s231,482149000.0,484756636.3636364,27411418454545.457,dace,480435185.0
780,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s231,471732480.0,473161116.0,16271898838411.385,cpp,s231,471732480.0,runtimes_v8f_intrinsic_neon.csv,dace_s231,471134000.0,472195200.0,5838868400000.022,dace,484701318.0
781,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4112,474972813.0,479492149.6363636,78144079241520.5,cpp,s4112,474972813.0,runtimes_v8f_.csv,dace_s4112,461424500.0,466173400.0,207783422711111.2,dace,478673574.0
782,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s222,475266572.0,475966733.45454544,5246449384670.115,cpp,s222,475266572.0,runtimes_v7f_default.csv,dace_s222,63557000.0,63518400.0,126202711111.11125,dace,475266572.0
783,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s4112,476968100.0,480800323.0,50963739082370.61,cpp,s4112,476968100.0,runtimes_v7f_default.csv,dace_s4112,476581000.0,476780818.1818182,166525763636.36545,dace,484039384.0
784,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4112,477293915.0,476674898.72727275,1507960766744.9944,cpp,s4112,477293915.0,runtimes_v7f_default.csv,dace_s4112,431946500.0,432554800.0,1226888177777.7764,dace,477293915.0
785,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s4112,477885708.0,477254237.27272725,1410473467234.6238,cpp,s4112,477885708.0,runtimes_v7f_default.csv,dace_s4112,440960000.0,441308200.0,1195974177777.7832,dace,477885708.0
786,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s231,478849045.0,479974527.72727275,10361812482985.027,cpp,s231,478849045.0,runtimes_v8f_intrinsic_sve.csv,dace_s231,479181000.0,480269818.1818182,4145187163636.323,dace,479796744.0
787,llvm,arm,runtimes_v8f_.csv,cpp_s4112,479492275.0,501151327.54545456,4209191127432913.5,cpp,s4112,479492275.0,runtimes_v8f_intrinsic_sve.csv,dace_s4112,450699000.0,456858200.0,125920862622222.36,dace,480683381.0
788,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s353,481377602.0,481841354.0,1879406912491.5996,cpp,s353,481377602.0,runtimes_v7f_force_width_256.csv,dace_s353,472704000.0,472650300.0,128384677777.77911,dace,485880470.0
789,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s353,487834792.0,487373097.45454544,1364049209749.0781,cpp,s353,487834792.0,runtimes_v7f_default.csv,dace_s353,471572500.0,471083600.0,1323959377777.7842,dace,487834792.0
790,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s353,488383919.0,487992378.27272725,1096578488920.2122,cpp,s353,488383919.0,runtimes_v7f_default.csv,dace_s353,440360000.0,441202500.0,1759619611111.1162,dace,488383919.0
791,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s271,503099276.0,503061103.45454544,81597440886.4716,cpp,s271,503099276.0,runtimes_v7f_default.csv,dace_s271,500730000.0,830053363.6363636,1.1874139987848543e+18,dace,503099276.0
792,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s271,504295629.0,504373182.3636364,140000795540.06583,cpp,s271,504295629.0,runtimes_v7f_default.csv,dace_s271,502845500.0,502869700.0,55073788888.88951,dace,504295629.0
793,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s1421,504703185.0,505462941.90909094,4253299758528.9414,cpp,s1421,504703185.0,runtimes_v7f_default.csv,dace_s1421,504392000.0,505394181.8181818,5320151363636.342,dace,504703185.0
794,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4114,505158592.0,505059395.6363636,559017089104.0627,cpp,s4114,505158592.0,runtimes_v7f_default.csv,dace_s4114,511485000.0,512261000.0,1858871555555.568,dace,505158592.0
795,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s424,507729856.0,508188134.3636364,1159807207304.6616,cpp,s424,507729856.0,runtimes_v7f_default.csv,dace_s424,509714500.0,510019300.0,930708011111.1016,dace,507729856.0
796,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s452,517210030.0,517650003.0,1125672090345.1987,cpp,s452,517210030.0,runtimes_v7f_default.csv,dace_s452,519367500.0,519633500.0,668718500000.0051,dace,517210030.0
797,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421,518124812.0,519447867.6363636,7762416550334.698,cpp,s1421,518124812.0,runtimes_v7f_default.csv,dace_s1421,533540500.0,536191400.0,49606165599999.95,dace,518124812.0
798,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424,522752299.0,523409443.8181818,1476373986074.7734,cpp,s424,522752299.0,runtimes_v7f_default.csv,dace_s424,542321500.0,542517900.0,1497882322222.2324,dace,522752299.0
799,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s424,522856268.0,523341982.8181818,1561335425055.768,cpp,s424,522856268.0,runtimes_v7f_force_width_512.csv,dace_s424,543894000.0,544063000.0,1034695400000.0078,dace,522856268.0
800,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421,523697124.0,523937344.54545456,1960328255505.2285,cpp,s1421,523697124.0,runtimes_v7f_default.csv,dace_s1421,505481000.0,506225800.0,3440898844444.4263,dace,523697124.0
801,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452,526480671.0,527149120.3636364,1929631797359.821,cpp,s452,526480671.0,runtimes_v7f_default.csv,dace_s452,550059000.0,550495000.0,2600604888888.9106,dace,526480671.0
802,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s4114,526532915.0,526398584.6363636,213282961135.4551,cpp,s4114,526532915.0,runtimes_v7f_force_width_256.csv,dace_s4114,518209000.0,522034272.72727275,72200240418181.86,dace,535579628.0
803,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s452,529680467.0,530516471.45454544,3181640005691.0923,cpp,s452,529680467.0,runtimes_v7f_force_width_512.csv,dace_s452,537037000.0,537500454.5454545,2058403672727.2505,dace,529680467.0
804,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1351,532156487.0,531960923.54545456,981208501726.6888,cpp,s1351,532156487.0,runtimes_v7f_default.csv,dace_s1351,527462000.0,528032545.45454544,2399962072727.2734,dace,532156487.0
805,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s1351,532419641.0,533172993.3636364,3396542208198.6597,cpp,s1351,532419641.0,runtimes_v7f_default.csv,dace_s1351,489895000.0,490001181.8181818,392833763636.3653,dace,532425914.0
806,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s4114,532703667.0,532622176.8181818,905030736022.7695,cpp,s4114,532703667.0,runtimes_v7f_default.csv,dace_s4114,514174000.0,514734090.90909094,2040700090909.0872,dace,532703667.0
807,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s1351,535870932.0,536549624.72727275,2334148081178.933,cpp,s1351,535870932.0,runtimes_v7f_default.csv,dace_s1351,524827000.0,525858818.1818182,2778600763636.3564,dace,535870932.0
808,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s271,536064780.0,536085652.27272725,131838344410.22002,cpp,s271,536064780.0,runtimes_v7f_default.csv,dace_s271,554569500.0,554640100.0,272991433333.3214,dace,536064780.0
809,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s353,542918307.0,543717191.5454545,30768655109790.812,cpp,s353,542918307.0,runtimes_v8f_intrinsic_neon.csv,dace_s353,542003000.0,543666636.3636364,32883748654545.508,dace,542918307.0
810,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s126,543593462.0,535298554.8181818,384380103680131.0,cpp,s126,543593462.0,runtimes_v7f_force_width_256.csv,dace_s126,213364000.0,213368090.9090909,82822090909.09149,dace,544469366.0
811,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4115,543833337.0,580938940.9090909,9505336093679396.0,cpp,s4115,543833337.0,runtimes_v8f_intrinsic_sve.csv,dace_s4115,561299500.0,562877700.0,31373195122222.133,dace,553504223.0
812,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s491,546115193.0,546334450.4545455,292172061715.2706,cpp,s491,546115193.0,runtimes_v7f_force_width_256.csv,dace_s491,546162000.0,545974900.0,171328766666.66617,dace,546594712.0
813,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s353,546596414.0,549797729.1818181,34193942907166.688,cpp,s353,546596414.0,runtimes_v8f_intrinsic_neon.csv,dace_s353,548328000.0,551445700.0,105499184899999.69,dace,577054929.0
814,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s116,546948733.0,559328527.0,1510402586554315.8,cpp,s116,546948733.0,runtimes_v7f_default.csv,dace_s116,574531500.0,575503800.0,29896183733333.28,dace,546948733.0
815,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s491,547730628.0,547061956.2727273,1448301783674.4624,cpp,s491,547730628.0,runtimes_v7f_default.csv,dace_s491,510568000.0,511407363.6363636,1825538454545.468,dace,547730628.0
816,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4114,548387512.0,575504824.1818181,8860317827535989.0,cpp,s4114,548387512.0,runtimes_v8f_intrinsic_neon.csv,dace_s4114,542888500.0,565106200.0,3938523368844445.0,dace,548387512.0
817,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4115,551810145.0,555028389.9090909,25028718420574.863,cpp,s4115,551810145.0,runtimes_v8f_intrinsic_sve.csv,dace_s4115,565287000.0,566885900.0,29503686988888.934,dace,565144421.0
818,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4115,552723604.0,581600149.7272727,8606231637256563.0,cpp,s4115,552723604.0,runtimes_v8f_intrinsic_neon.csv,dace_s4115,534210500.0,537282500.0,44323201611111.05,dace,552723604.0
819,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s353,572138781.0,577469072.1818181,153103093844533.8,cpp,s353,572138781.0,runtimes_v8f_intrinsic_sve.csv,dace_s353,552023000.0,554575727.2727273,27513477218181.27,dace,573370590.0
820,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4114,574380005.0,615305507.8181819,1.8058679755605184e+16,cpp,s4114,574380005.0,runtimes_v8f_intrinsic_sve.csv,dace_s4114,564210000.0,581962400.0,1273748954266666.8,dace,602487676.0
821,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4113,586031260.0,587739452.8181819,31085997870687.8,cpp,s4113,586031260.0,runtimes_v8f_intrinsic_neon.csv,dace_s4113,591298000.0,593423454.5454545,93465067472727.4,dace,586031260.0
